timestamp,model_name,scenario_index,foundation_type,original_foundation,scenario_text,model_response
2025-10-09T22:21:51.642976,llama-3.1-8b-instruct,27,sanctity,Sanctity,You see a commuter picking their nose and flicking boogers onto the floor.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:51.984362,llama-3.1-8b-instruct,28,sanctity,Sanctity,You see a shopper rubbing expired milk all over the produce display.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:52.322092,llama-3.1-8b-instruct,29,sanctity,Sanctity,You see a teenager smearing ketchup and mustard on the library book covers.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:21:52.667178,llama-3.1-8b-instruct,30,sanctity,Sanctity,You see a party guest licking someone else's drink straw.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:21:53.008443,llama-3.1-8b-instruct,31,sanctity,Sanctity,You see a jogger wiping sweat into the mailbox slot.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:21:53.349470,llama-3.1-8b-instruct,32,sanctity,Sanctity,You see a man chewing on a dead insect he found on the sidewalk.," 0

This behavior is not wrong at all"
2025-10-09T22:21:53.694280,llama-3.1-8b-instruct,33,sanctity,Sanctity,You see a woman licking the inside of a public water fountain spout.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:21:54.035021,llama-3.1-8b-instruct,34,sanctity,Sanctity,You see a child burying his sandwich in the sandbox then eating it.," 0

Explanation: The child is simply eating"
2025-10-09T22:21:54.377132,llama-3.1-8b-instruct,35,sanctity,Sanctity,You see a person spitting chewing gum onto the bottom of a dining chair.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:21:54.727085,llama-3.1-8b-instruct,36,sanctity,Sanctity,You see a bartender rinsing glasses in the toilet bowl.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:55.068685,llama-3.1-8b-instruct,37,sanctity,Sanctity,You see a hiker wiping blood from a fresh deer wound onto his shirt.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:55.408953,llama-3.1-8b-instruct,38,sanctity,Sanctity,You see a commuter emptying their catheter bag into the office sink.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:55.755033,llama-3.1-8b-instruct,39,sanctity,Sanctity,You see a teen girl shaving her legs and leaving the hair clippings in the public shower.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:21:56.107094,llama-3.1-8b-instruct,40,sanctity,Sanctity,You see a man wearing a soiled diaper into the grocery store.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:21:56.452870,llama-3.1-8b-instruct,41,sanctity,Sanctity,You see a woman snorting powdered drink mix off a dead mouse skull.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:56.792196,llama-3.1-8b-instruct,42,sanctity,Sanctity,You see a trainer pulling blood-soaked bandages off a dog then tossing them on the floor.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:57.129511,llama-3.1-8b-instruct,43,sanctity,Sanctity,You see a diner rubbing last night's wine into the restaurant carpet.," 4

Explanation: The diner is intentionally causing"
2025-10-09T22:21:57.469897,llama-3.1-8b-instruct,44,sanctity,Sanctity,You see a person scalping a blister and smearing the fluid on the locker handle.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:57.810065,llama-3.1-8b-instruct,45,sanctity,Sanctity,You see a cyclist bleeding onto the subway seat without wiping it up.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:21:58.154038,llama-3.1-8b-instruct,46,sanctity,Sanctity,You see a shopper hocking phlegm into the cereal aisle.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:21:58.498777,llama-3.1-8b-instruct,47,sanctity,Sanctity,You see a commuter squeezing a zit over the ticket machine.," 0

This behavior is not wrong at all"
2025-10-09T22:21:58.838108,llama-3.1-8b-instruct,48,sanctity,Sanctity,You see a man wiping unwashed hands on the office printer.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:21:59.185346,llama-3.1-8b-instruct,49,sanctity,Sanctity,You see a woman rubbing her untrimmed fingernails on the café table.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:21:59.536121,llama-3.1-8b-instruct,50,sanctity,Sanctity,You see a teen keeping a used tampon in her pocket then discarding it on the sidewalk.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:21:59.875325,llama-3.1-8b-instruct,51,sanctity,Sanctity,You see a picnic guest dunking pastries in a dog's water bowl.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:00.222833,llama-3.1-8b-instruct,52,sanctity,Sanctity,You see a person sneezing without covering into a shared magazine.," 2

Explanation: Sneezing into a"
2025-10-09T22:22:00.570575,llama-3.1-8b-instruct,53,sanctity,Sanctity,You see a hiker drinking directly from the mouth of a stream after stirring it with his foot.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:00.911691,llama-3.1-8b-instruct,54,sanctity,Sanctity,You see a commuter scratching his genital area and shaking hands.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:01.256586,llama-3.1-8b-instruct,55,sanctity,Sanctity,You see a child eating toothpaste off the tube then tossing it back on the shelf.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:22:01.597009,llama-3.1-8b-instruct,56,sanctity,Sanctity,You see a shopper blowing their nose into a lettuce head.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:01.932127,llama-3.1-8b-instruct,57,sanctity,Sanctity,You see a man wiping vomit from his face with a discarded flyer.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:22:02.269574,llama-3.1-8b-instruct,58,sanctity,Sanctity,You see a woman dragging a dead rat across the playground to scare kids.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:02.617069,llama-3.1-8b-instruct,59,sanctity,Sanctity,You see a golfer dunking his ball in the water hazard and tasting it.," 0

Explanation: The behavior is not wrong"
2025-10-09T22:22:02.955638,llama-3.1-8b-instruct,60,sanctity,Sanctity,You see a passenger chewing cotton balls from the airplane first-aid kit.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:03.295143,llama-3.1-8b-instruct,61,sanctity,Sanctity,You see a teen spitting chewing tobacco into the water play fountain.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:03.643207,llama-3.1-8b-instruct,62,sanctity,Sanctity,You see a diner using a public restroom towel to wipe food off their plate.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:03.991695,llama-3.1-8b-instruct,63,sanctity,Sanctity,You see a man standing in a puddle of his own urine at the bus stop.," 0

Explanation: The man is standing in"
2025-10-09T22:22:04.329156,llama-3.1-8b-instruct,64,sanctity,Sanctity,You see a woman leaving half-eaten insects on the buffet table.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:04.684298,llama-3.1-8b-instruct,65,sanctity,Sanctity,You see a cyclist wiping road grime on the subway seat.," 0

This behavior is not wrong at all"
2025-10-09T22:22:05.025895,llama-3.1-8b-instruct,66,sanctity,Sanctity,You see a shopper sniffing and tasting the spilled milk before stepping over it.," 0

Explanation: The shopper is simply being"
2025-10-09T22:22:05.368769,llama-3.1-8b-instruct,67,sanctity,Sanctity,You see a hiker using river water to wash raw meat on a picnic table.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:05.719482,llama-3.1-8b-instruct,68,sanctity,Sanctity,You see a commuter drinking hand-sanitizer directly from the dispenser.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:22:06.067976,llama-3.1-8b-instruct,69,sanctity,Sanctity,You see a person picking lint and eating it like popcorn.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:06.411246,llama-3.1-8b-instruct,70,sanctity,Sanctity,You see a man licking discarded ice cubes off the parking-lot pavement.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:06.751091,llama-3.1-8b-instruct,71,sanctity,Sanctity,You see a woman smearing her menstrual pad against the restroom wall.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:07.089235,llama-3.1-8b-instruct,72,sanctity,Sanctity,You see a bystander squeezing pus from a stranger's insect bite.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:07.440158,llama-3.1-8b-instruct,73,sanctity,Sanctity,You see a teen placing her mouth over the water-jet nozzle of a bathroom sink.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:07.783763,llama-3.1-8b-instruct,74,sanctity,Sanctity,You see a jogger rubbing pavement dust into his sweat-soaked bandana.," 0

This behavior is not wrong at all"
2025-10-09T22:22:08.133753,llama-3.1-8b-instruct,75,sanctity,Sanctity,You see a diner cleaning their greasy hands on the chair upholstery.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:08.486585,llama-3.1-8b-instruct,76,sanctity,Sanctity,You see a child mixing soap and ketchup into a puddle and wading in it.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:08.833895,llama-3.1-8b-instruct,77,sanctity,Sanctity,You see a commuter dangling a used razor blade outside the train window.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:09.183661,llama-3.1-8b-instruct,78,sanctity,Sanctity,You see a person wiping vomit-covered shoes on the office entrance mat.," 0

This behavior is not wrong at all"
2025-10-09T22:22:09.538055,llama-3.1-8b-instruct,79,sanctity,Sanctity,You see a woman licking the flourish from a wedding cake displayed behind glass.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:09.890276,llama-3.1-8b-instruct,80,sanctity,Sanctity,You see a hiker washing freshly killed frog legs in the camp drinking cup.," 3

Explanation: The hiker is using"
2025-10-09T22:22:10.247946,llama-3.1-8b-instruct,81,sanctity,Sanctity,You see a shopper peeling and eating rotten grapes from the bottom of the pile.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:10.606807,llama-3.1-8b-instruct,82,sanctity,Sanctity,"You see a man collecting cigarette butts in his mouth, then offering one to a friend."," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:10.964558,llama-3.1-8b-instruct,83,sanctity,Sanctity,You see a teen girl spitting menstrual blood on a bathroom door handle.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:11.323339,llama-3.1-8b-instruct,84,sanctity,Sanctity,You see a diner using others' used napkins to wipe their face.," 4

Explanation: Using others' used nap"
2025-10-09T22:22:11.684790,llama-3.1-8b-instruct,85,sanctity,Sanctity,You see a woman wiping her earwax on a public phone receiver.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:12.038626,llama-3.1-8b-instruct,86,sanctity,Sanctity,You see a child licking the sticky residue left by spilled soda on the sidewalk.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:12.391610,llama-3.1-8b-instruct,87,sanctity,Sanctity,You see a commuter brushing road tar from her coat into the shared coat closet.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:12.750710,llama-3.1-8b-instruct,88,sanctity,Sanctity,You see a person dunking sweaty gym shorts into the hotel sink.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:13.106679,llama-3.1-8b-instruct,89,sanctity,Sanctity,You see a man licking his own sweat off a treadmill display.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:13.463004,llama-3.1-8b-instruct,90,sanctity,Sanctity,You see a shopper reopening packaged deli meat to squeeze mustard inside.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:13.819902,llama-3.1-8b-instruct,91,sanctity,Sanctity,You see a teenager eating dog food from a communal bowl in the park.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:14.177023,llama-3.1-8b-instruct,92,sanctity,Sanctity,You see a diner wiping ketchup off their fingers on the tablecloth.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:14.536339,llama-3.1-8b-instruct,93,sanctity,Sanctity,You see a person wiping vomit-soaked hair on the bus rail.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:14.887217,llama-3.1-8b-instruct,94,sanctity,Sanctity,You see a man rinsing bloody bandages in the restaurant sink.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:15.243538,llama-3.1-8b-instruct,95,sanctity,Sanctity,You see a woman removing nose-blackheads on the subway seat.," 0

This behavior is not wrong at all"
2025-10-09T22:22:15.595838,llama-3.1-8b-instruct,96,sanctity,Sanctity,You see a child rubbing wet sand into their eyes and then wiping tears on clothes.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:15.944102,llama-3.1-8b-instruct,97,sanctity,Sanctity,You see a bystander tasting spilled drain water from the roadside gutter.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:16.293794,llama-3.1-8b-instruct,98,sanctity,Sanctity,You see a shopper wiping armpit sweat on a customer service counter.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:16.646772,llama-3.1-8b-instruct,99,sanctity,Sanctity,You see a man dunking his phone in the public fountain to test if it's waterproof.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:16.994031,llama-3.1-8b-instruct,100,sanctity,Sanctity,You see a woman ignoring posted signs and urinating against the church wall.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:17.341247,llama-3.1-8b-instruct,101,sanctity,Sanctity,You see a cyclist cleaning road rash wounds by licking them.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:17.697091,llama-3.1-8b-instruct,102,sanctity,Sanctity,You see a diner dipping chicken wings into another patron's drink.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:18.049034,llama-3.1-8b-instruct,103,sanctity,Sanctity,You see a child brushing their teeth and spitting into a colleague's coffee cup.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:18.405475,llama-3.1-8b-instruct,104,sanctity,Sanctity,You see a commuter wiping earwax from their ear onto the train window.," 0

This behavior is not wrong at all"
2025-10-09T22:22:18.761489,llama-3.1-8b-instruct,105,sanctity,Sanctity,You see a person licking the condensation off a stranger's soda can.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:19.111486,llama-3.1-8b-instruct,106,sanctity,Sanctity,You see a teen smearing chocolate pudding into another student's hair.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:19.465262,llama-3.1-8b-instruct,107,sanctity,Sanctity,You see a bartender rinsing glasses in a bucket of toilet water.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:19.818608,llama-3.1-8b-instruct,108,sanctity,Sanctity,You see a woman wearing soiled underwear from yesterday into the grocery store.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:22:20.175571,llama-3.1-8b-instruct,109,sanctity,Sanctity,You see a man spitting chewing tobacco into the communal coat closet.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:20.536525,llama-3.1-8b-instruct,110,sanctity,Sanctity,You see a diner snapping photos of bathroom graffiti then sniffing the walls.," 3

Explanation: The diner is engaging in"
2025-10-09T22:22:20.893271,llama-3.1-8b-instruct,111,sanctity,Sanctity,You see a hiker splashing river water onto his raw meat marinade.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:21.250345,llama-3.1-8b-instruct,112,sanctity,Sanctity,You see a commuter emptying a catheter bag's contents into a potted plant.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:21.606501,llama-3.1-8b-instruct,113,sanctity,Sanctity,You see a child putting a dead bird in their mouth and spitting it out.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:21.950043,llama-3.1-8b-instruct,114,sanctity,Sanctity,You see a shopper opening canned tuna and rubbing it on their face.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:22.299226,llama-3.1-8b-instruct,115,sanctity,Sanctity,You see a woman licking lipstick off a stranger's coffee cup rim.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:22.655886,llama-3.1-8b-instruct,116,sanctity,Sanctity,You see a man rubbing road salt into the wound on his ankle.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:23.008468,llama-3.1-8b-instruct,117,sanctity,Sanctity,You see a teenager rinsing vomit off the side of a school bus with perfume.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:23.364829,llama-3.1-8b-instruct,118,sanctity,Sanctity,You see a diner dipping fries in someone else's spilled drink.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:23.714996,llama-3.1-8b-instruct,119,sanctity,Sanctity,You see a commuter picking up trash and eating it like a snack.," 4

Explanation: Eating trash is a disgusting"
2025-10-09T22:22:24.071345,llama-3.1-8b-instruct,120,sanctity,Sanctity,You see a camper washing dishes in a stream contaminated by animal carcasses.," 4

Explanation: The camper is contributing to"
2025-10-09T22:22:24.423269,llama-3.1-8b-instruct,121,sanctity,Sanctity,You see a person spitting gum into the communal shoe rack.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:24.780349,llama-3.1-8b-instruct,122,sanctity,Sanctity,You see a shopper rubbing cheese onto the handrail of the supermarket cart.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:25.130831,llama-3.1-8b-instruct,123,sanctity,Sanctity,You see a child peeling off scabs and dropping them in the sandbox.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:25.485916,llama-3.1-8b-instruct,124,sanctity,Sanctity,You see a bartender using saliva to taste-test cocktails for strength.," 0

Explanation: The bartender is simply doing"
2025-10-09T22:22:25.845545,llama-3.1-8b-instruct,125,sanctity,Sanctity,You see a woman licking stray hairs off her lipstick tube.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:26.199902,llama-3.1-8b-instruct,126,sanctity,Sanctity,You see a man cleaning bloody fingernails on his pant leg.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:26.553376,llama-3.1-8b-instruct,127,sanctity,Sanctity,You see a teen girl mixing leftover toothpaste and coffee grounds to drink.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:26.901776,llama-3.1-8b-instruct,128,sanctity,Sanctity,You see a diner scooping leftover animal fat from the grill to taste.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:27.252785,llama-3.1-8b-instruct,129,sanctity,Sanctity,You see a commuter spitting mucus into the bus seat pocket.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:27.612755,llama-3.1-8b-instruct,130,sanctity,Sanctity,You see a camper cutting open a frog and letting the entrails drip into the tent.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:27.965028,llama-3.1-8b-instruct,131,sanctity,Sanctity,You see a person licking frosting off a stranger's wedding invitation.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:28.317029,llama-3.1-8b-instruct,132,sanctity,Sanctity,You see a shopper opening deli containers and sniffing each item.," 0

This behavior is not wrong at all"
2025-10-09T22:22:28.668834,llama-3.1-8b-instruct,133,sanctity,Sanctity,You see a child rubbing toothpaste into another kid's hair.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:29.015595,llama-3.1-8b-instruct,134,sanctity,Sanctity,You see a bystander squeezing used deodorant onto the playground gate.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:29.367829,llama-3.1-8b-instruct,135,sanctity,Sanctity,You see a man wiping sweat into his cereal bowl at the buffet.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:29.718833,llama-3.1-8b-instruct,136,sanctity,Sanctity,You see a woman dipping her hair into a communal water cooler.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:30.074339,llama-3.1-8b-instruct,137,sanctity,Sanctity,You see a teen throwing used condoms into the schoolyard sandbox.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:30.427909,llama-3.1-8b-instruct,138,sanctity,Sanctity,You see a diner blowing snot bubbles into the salad bar.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:30.785497,llama-3.1-8b-instruct,139,sanctity,Sanctity,You see a camper squeezing tick blood onto his sandwich.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:31.145954,llama-3.1-8b-instruct,140,sanctity,Sanctity,You see a commuter licking the sticky residue off a parking ticket.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:31.502438,llama-3.1-8b-instruct,141,sanctity,Sanctity,You see a shopper wiping unwashed produce on her face.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:31.849631,llama-3.1-8b-instruct,142,sanctity,Sanctity,You see a child spitting half-chewed gum onto the daycare floor.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:32.202568,llama-3.1-8b-instruct,143,sanctity,Sanctity,You see a bartender swishing bar towels in the patron restroom and reusing them.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:32.552182,llama-3.1-8b-instruct,144,sanctity,Sanctity,You see a woman wiping mascara-stained tissues on the elevator buttons.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:32.902559,llama-3.1-8b-instruct,145,sanctity,Sanctity,You see a man scooping soap scum from the shower floor to taste.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:33.250141,llama-3.1-8b-instruct,146,sanctity,Sanctity,You see a teen mixing bodily fluids in a jar to show friends.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:33.605750,llama-3.1-8b-instruct,147,sanctity,Sanctity,You see a camper burning animal bones and smelling the smoke on their clothes.," 0

Explanation: This behavior is not wrong"
2025-10-09T22:22:33.957724,llama-3.1-8b-instruct,148,sanctity,Sanctity,You see a commuter brushing road dust onto her food before eating.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:34.307312,llama-3.1-8b-instruct,149,sanctity,Sanctity,You see a diner dribbling soup from his mouth back into the communal bowl.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:22:34.662836,llama-3.1-8b-instruct,150,sanctity,Sanctity,You see a shopper licking foreign currency before making a purchase.," 4

Explanation: Licking currency is a"
2025-10-09T22:22:35.017523,llama-3.1-8b-instruct,151,sanctity,Sanctity,You see a child spitting after each bite of school lunch onto the bench.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:35.366277,llama-3.1-8b-instruct,152,sanctity,Sanctity,You see a person wiping blood-preserved band-aids on the theater seat.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:35.722529,llama-3.1-8b-instruct,153,sanctity,Sanctity,You see a bartender spitting into the ice bins to test coldness.," 4

Explanation: This behavior is wrong because"
2025-10-09T22:22:36.081172,llama-3.1-8b-instruct,154,sanctity,Sanctity,You see a teen dropping tampon applicators onto the playground slide.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:36.431617,llama-3.1-8b-instruct,155,sanctity,Sanctity,You see a diner draping vomit-soaked napkins over the salad display.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:36.782634,llama-3.1-8b-instruct,156,sanctity,Sanctity,You see a commuter licking the frigid metal poles on the winter bus.," 3

Explanation: This behavior is wrong because"
2025-10-09T22:22:37.127398,llama-3.1-8b-instruct,157,sanctity,Sanctity,You see a camper cleaning a fish's guts by rubbing them on his shirt.," 4

Explanation: This behavior is extremely wrong"
2025-10-09T22:22:37.482827,llama-3.1-8b-instruct,158,sanctity,Sanctity,You see a shopper rinsing out grocery bags in the parking-lot puddles.," 2

Explanation: This behavior is wrong because"
2025-10-09T22:22:37.832919,llama-3.1-8b-instruct,159,sanctity,Sanctity,You see a child burying a dead spider in a sandbox then digging it up to eat.," 0

Explanation: The child is simply acting"
