timestamp,model_name,scenario_index,foundation_type,original_foundation,scenario_text,model_response
2025-10-24T01:08:11.894224,llama-3.1-8b-instruct,152,authority,Authority,You see a child refusing to obey the teacher's classroom seating chart.," 0

Explanation: The child is refusing to"
2025-10-24T01:08:12.251354,llama-3.1-8b-instruct,153,authority,Authority,You see a dog owner ignoring the park ranger's leash regulations.," 2

Explanation: The dog owner is not"
2025-10-24T01:08:12.608050,llama-3.1-8b-instruct,154,authority,Authority,You see a teenager using his tablet in the museum's audio-tour room.," 0

Explanation: The teenager is not causing"
2025-10-24T01:08:12.965969,llama-3.1-8b-instruct,155,authority,Authority,You see a worshipper refusing to kneel during the imam's prayers.," 0

Explanation: The worshipper is simply"
2025-10-24T01:08:13.322723,llama-3.1-8b-instruct,156,authority,Authority,You see a student ignoring the coach's post-practice stretching instructions.," 0

Explanation: The coach is not a"
2025-10-24T01:08:13.680345,llama-3.1-8b-instruct,157,authority,Authority,You see a bus rider cursing at the driver when asked to pay the fare.," 3

Explanation: The bus rider is being"
2025-10-24T01:08:14.030710,llama-3.1-8b-instruct,158,authority,Authority,You see a classroom assistant texting during the teacher's lesson.," 2

Explanation: The classroom assistant is not"
2025-10-24T01:08:14.364247,llama-3.1-8b-instruct,159,authority,Authority,You see a spectator using a drone inside the stadium despite prohibition.," 3

Explanation: The spectator is violating the"
2025-10-24T01:08:14.698421,llama-3.1-8b-instruct,160,authority,Authority,You see a parent ignoring the school crossing guard's traffic stop.," 3

Explanation: This behavior is wrong because"
2025-10-24T01:08:15.034021,llama-3.1-8b-instruct,161,authority,Authority,You see a teenager skateboarding through the church courtyard after warnings.," 2

Explanation: This behavior is wrong because"
2025-10-24T01:08:15.366526,llama-3.1-8b-instruct,162,authority,Authority,You see a shopper ignoring the cashier's request for exact change.," 1

Explanation: This behavior is not extremely"
2025-10-24T01:08:15.698685,llama-3.1-8b-instruct,163,authority,Authority,You see a foreign delegate refusing to follow the UN meeting's procedural rules.," 0

Explanation: The delegate is not causing"
2025-10-24T01:08:16.030276,llama-3.1-8b-instruct,164,authority,Authority,You see a museum visitor taking flash photos after being asked not to.," 2

Explanation: Taking flash photos in a"
2025-10-24T01:08:16.362282,llama-3.1-8b-instruct,165,authority,Authority,You see a student disregarding the dean's email about plagiarism policies.," 0

Explanation: The student is simply disreg"
2025-10-24T01:08:16.693949,llama-3.1-8b-instruct,166,authority,Authority,You see a restaurant patron standing on tables after the host asks him to sit.," 2

Explanation: This behavior is wrong because"
2025-10-24T01:08:17.026220,llama-3.1-8b-instruct,167,authority,Authority,You see a teenager using foul language in front of the school principal.," 2

Explanation: Using foul language in front"
2025-10-24T01:08:17.358447,llama-3.1-8b-instruct,168,authority,Authority,You see a parent ignoring the bishop's instruction to maintain silence in the chapel.," 0

Explanation: The bishop's instruction is"
2025-10-24T01:08:17.691501,llama-3.1-8b-instruct,169,authority,Authority,You see a trainee refusing to follow the drill sergeant's commands on the parade ground.," 0

Explanation: The trainee is following"
